Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance
TXN_20260918_057683,UTR20260918601124,2026-09-18,00:59:54,2026-09-18 00:59:54,88560.6,Transfer,UPI,UPI,State Bank of India,690518305cef6c0a,c017b519a8ddff04,NONE,Alwar,Alwar,Rajasthan,27.565982,76.638684,1,Unauthorized ATM Cash-Out,2,DEV_MULE_909,182.59.101.109,2,34.6,3119.42
TXN_20260918_055777,UTR20260918766552,2026-09-18,01:05:52,2026-09-18 01:05:52,75000.0,Transfer,UPI,UPI,Axis Bank,8668370345e7a81b,2c6b94627647219f,NONE,Kolkata,Kolkata,West Bengal,22.573894,88.359954,1,Unauthorized ATM Cash-Out,1,DEV_MULE_743,182.156.51.156,3,28.5,10747.01
TXN_20260918_050560,UTR20260918808381,2026-09-18,01:09:12,2026-09-18 01:09:12,95000.0,Transfer,UPI,UPI,ICICI Bank,3eed84b690b7e215,ea9eb7de01382329,NONE,Delhi,Central Delhi,Delhi,28.614286,77.220753,1,Card Cloning,1,DEV_MULE_443,182.157.87.88,3,19.0,13349.38
TXN_20260918_055778,UTR20260918457467,2026-09-18,01:11:52,2026-09-18 01:11:52,55988.05,Transfer,UPI,UPI,Axis Bank,2c6b94627647219f,2c8dbd2a4232c7f8,NONE,Kolkata,Kolkata,West Bengal,22.568868,88.365452,1,Unauthorized ATM Cash-Out,2,DEV_MULE_429,182.127.44.174,2,15.4,856.36
TXN_20260918_057966,UTR20260918339407,2026-09-18,01:14:39,2026-09-18 01:14:39,35000.0,Debit,ATM,ATM,State Bank of India,35ea56beba96ba25,f145ec6cb0917c0d,ATM_DUM_0444,Dumka,Dumka,Jharkhand,24.336518,87.233542,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0444,10.24.149.212,2,107.3,20135.5
TXN_20260918_050561,UTR20260918312304,2026-09-18,01:22:12,2026-09-18 01:22:12,71333.99,Transfer,UPI,UPI,ICICI Bank,ea9eb7de01382329,4774442a1ad87191,NONE,Delhi,Central Delhi,Delhi,28.620996,77.226045,1,Card Cloning,2,DEV_MULE_893,182.157.62.98,2,15.2,7538.77
TXN_20260918_049732,UTR20260918218923,2026-09-18,01:25:10,2026-09-18 01:25:10,95000.0,Transfer,UPI,UPI,Union Bank of India,50ebeb0c63e378dc,dd8d17658d58b8e3,NONE,Delhi,Central Delhi,Delhi,28.601844,77.206547,1,ATM Skimming,1,DEV_MULE_850,182.129.120.196,3,16.6,2146.67
TXN_20260918_057684,UTR20260918472820,2026-09-18,01:32:54,2026-09-18 01:32:54,20000.0,Debit,ATM,ATM,State Bank of India,c017b519a8ddff04,f145ec6cb0917c0d,ATM_ALW_0359,Alwar,Alwar,Rajasthan,27.507803,76.579419,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0359,10.24.98.59,2,51.3,1116.37
TXN_20260918_049733,UTR20260918420941,2026-09-18,01:36:10,2026-09-18 01:36:10,68007.77,Transfer,UPI,UPI,Union Bank of India,dd8d17658d58b8e3,638dc045756d56be,NONE,Delhi,Central Delhi,Delhi,28.598956,77.193576,1,ATM Skimming,2,DEV_MULE_719,182.170.63.65,2,51.0,5792.1
TXN_20260918_024646,UTR20260918130107,2026-09-18,01:40:40,2026-09-18 01:40:40,493.93,Transfer,Online,Online,State Bank of India,01d085851c910bbb,fda27a3e0e510ec2,NONE,Kaman,Bharatpur,Rajasthan,27.643973,77.272225,0,None,0,DEV_7033,103.124.23.222,1,25.0,5355.56
TXN_20260918_055779,UTR20260918594958,2026-09-18,01:40:52,2026-09-18 01:40:52,40000.0,Debit,ATM,ATM,Axis Bank,2c8dbd2a4232c7f8,f145ec6cb0917c0d,ATM_KOL_0016,Kolkata,Kolkata,West Bengal,22.556202,88.327845,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0016,10.24.134.195,2,95.8,2028.59
TXN_20260918_050562,UTR20260918977869,2026-09-18,02:01:12,2026-09-18 02:01:12,25000.0,Debit,ATM,ATM,ICICI Bank,4774442a1ad87191,f145ec6cb0917c0d,ATM_DEL_0139,Delhi,Central Delhi,Delhi,28.620964,77.238849,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0139,10.24.44.31,1,54.1,1780.18
TXN_20260918_058150,UTR20260918168276,2026-09-18,02:08:59,2026-09-18 02:08:59,95000.0,Transfer,UPI,UPI,HDFC Bank,fd1266cd24ebdecd,de3eb1ad71d435b4,NONE,Deoghar,Deoghar,Jharkhand,24.474691,86.711301,1,Unauthorized ATM Cash-Out,1,DEV_MULE_548,182.233.233.71,3,10.3,10595.73
TXN_20260918_049734,UTR20260918650375,2026-09-18,02:18:10,2026-09-18 02:18:10,25000.0,Debit,ATM,ATM,Union Bank of India,638dc045756d56be,f145ec6cb0917c0d,ATM_DEL_0134,Delhi,Central Delhi,Delhi,28.610474,77.136772,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0134,10.24.67.229,2,78.0,1016.63
TXN_20260918_057148,UTR20260918733169,2026-09-18,02:21:35,2026-09-18 02:21:35,15000.0,Transfer,UPI,UPI,HDFC Bank,ca6939876d1c3a48,4c8dbf151240180f,NONE,Bharatpur,Bharatpur,Rajasthan,27.209058,77.506333,1,UPI Phishing & Impersonation,1,DEV_MULE_698,182.192.205.74,3,14.3,1457.35
TXN_20260918_043664,UTR20260918919610,2026-09-18,02:22:22,2026-09-18 02:22:22,5000.0,Debit,ATM,ATM,Kotak Mahindra Bank,505ab2a3b848a35c,cfedf4f6a671e3c7,ATM_PAT_0367,Patna,Patna,Bihar,25.602411,85.097824,0,None,0,DEV_6604,103.76.169.228,1,15.2,54476.27
TXN_20260918_051409,UTR20260918592512,2026-09-18,02:22:42,2026-09-18 02:22:42,75000.0,Transfer,UPI,UPI,Axis Bank,40dc5ae1fd638549,b097744d9145de29,NONE,Bharatpur,Bharatpur,Rajasthan,27.211258,77.486154,1,Card Cloning,1,DEV_MULE_676,182.44.150.122,3,5.3,13577.9
TXN_20260918_058151,UTR20260918525964,2026-09-18,02:23:59,2026-09-18 02:23:59,67098.27,Transfer,UPI,UPI,HDFC Bank,de3eb1ad71d435b4,ebc8fdc924a4bd0f,NONE,Deoghar,Deoghar,Jharkhand,24.477023,86.713618,1,Unauthorized ATM Cash-Out,2,DEV_MULE_443,182.40.169.144,2,11.6,1557.02
TXN_20260918_057149,UTR20260918569996,2026-09-18,02:27:35,2026-09-18 02:27:35,10693.1,Transfer,UPI,UPI,HDFC Bank,4c8dbf151240180f,9aef60eeedf462b1,NONE,Bharatpur,Bharatpur,Rajasthan,27.225154,77.493309,1,UPI Phishing & Impersonation,2,DEV_MULE_793,182.160.45.135,2,11.1,438.62
TXN_20260918_051410,UTR20260918936174,2026-09-18,02:34:42,2026-09-18 02:34:42,56045.32,Transfer,UPI,UPI,Axis Bank,b097744d9145de29,82ebb6121c9377f4,NONE,Bharatpur,Bharatpur,Rajasthan,27.203777,77.485517,1,Card Cloning,2,DEV_MULE_192,182.201.92.85,2,54.2,370.55
TXN_20260918_004172,UTR20260918175275,2026-09-18,02:38:08,2026-09-18 02:38:08,2873.34,Transfer,POS/Card,POS/Card,Punjab National Bank,cac0d1ebdf2c1f77,436a263f17261e8f,NONE,Deoghar,Deoghar,Jharkhand,24.497109,86.722803,0,None,0,DEV_5004,103.18.161.55,1,99.1,15062.27
TXN_20260918_057150,UTR20260918862775,2026-09-18,02:47:35,2026-09-18 02:47:35,50000.0,Debit,ATM,ATM,HDFC Bank,9aef60eeedf462b1,f145ec6cb0917c0d,ATM_BHA_0506,Bharatpur,Bharatpur,Rajasthan,27.25777,77.52625,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0506,10.24.114.177,3,173.7,9547.34
TXN_20260918_045518,UTR20260918610860,2026-09-18,02:51:43,2026-09-18 02:51:43,2338.88,Transfer,POS/Card,POS/Card,Kotak Mahindra Bank,e1da742902058ea7,7cd445212557aaac,NONE,Patna,Patna,Bihar,25.61734,85.148467,0,None,0,DEV_6407,103.80.194.107,1,48.9,22473.99
TXN_20260918_028045,UTR20260918440201,2026-09-18,02:52:50,2026-09-18 02:52:50,1523.04,Credit,UPI,UPI,HDFC Bank,0af4e42a91a33bf6,f5718675b191ce13,NONE,Kaman,Bharatpur,Rajasthan,27.648118,77.256535,0,None,0,DEV_5630,103.22.211.223,1,47.9,7936.53
TXN_20260918_051411,UTR20260918436020,2026-09-18,02:54:42,2026-09-18 02:54:42,35000.0,Debit,ATM,ATM,Axis Bank,82ebb6121c9377f4,f145ec6cb0917c0d,ATM_BHA_0443,Bharatpur,Bharatpur,Rajasthan,27.158932,77.461359,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0443,10.24.99.106,1,150.8,1858.11
TXN_20260918_058152,UTR20260918101582,2026-09-18,02:57:59,2026-09-18 02:57:59,40000.0,Debit,ATM,ATM,HDFC Bank,ebc8fdc924a4bd0f,f145ec6cb0917c0d,ATM_DEO_0198,Deoghar,Deoghar,Jharkhand,24.424578,86.712118,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0198,10.24.220.239,2,93.2,235.05
TXN_20260918_055480,UTR20260918109975,2026-09-18,02:59:47,2026-09-18 02:59:47,25000.0,Transfer,UPI,UPI,State Bank of India,9313e04a14656533,007206e424e8c740,NONE,Bharatpur,Bharatpur,Rajasthan,27.204404,77.501478,1,ATM Skimming,1,DEV_MULE_346,182.145.157.113,3,7.8,15393.92
TXN_20260918_020542,UTR20260918605942,2026-09-18,03:00:45,2026-09-18 03:00:45,2000.0,Debit,ATM,ATM,Bank of Baroda,cf8c8daddd44d0cb,7ff3acb0032ceeab,ATM_HOW_0116,Howrah,Howrah,West Bengal,22.603337,88.241813,0,None,0,DEV_4708,103.19.25.229,1,23.3,4855.64
TXN_20260918_055481,UTR20260918214617,2026-09-18,03:03:47,2026-09-18 03:03:47,17533.2,Transfer,UPI,UPI,State Bank of India,007206e424e8c740,955103e29d269920,NONE,Bharatpur,Bharatpur,Rajasthan,27.221254,77.468221,1,ATM Skimming,2,DEV_MULE_598,182.20.20.14,2,27.4,779.03
TXN_20260918_056728,UTR20260918987343,2026-09-18,03:09:05,2026-09-18 03:09:05,25000.0,Transfer,UPI,UPI,ICICI Bank,b0a37bb717871669,e0488b945f4c0cc3,NONE,Agra,Agra,Uttar Pradesh,27.180002,78.002516,1,ATM Skimming,1,DEV_MULE_128,182.33.27.127,3,16.6,432.42
TXN_20260918_016312,UTR20260918155443,2026-09-18,03:20:28,2026-09-18 03:20:28,9504.9,Credit,Online,Online,HDFC Bank,ad65c2af9c1170e8,9fcabfdb8e4d3efa,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.44511,77.03174,0,None,0,DEV_8129,103.46.16.131,1,45.2,1280.06
TXN_20260918_032927,UTR20260918753812,2026-09-18,03:23:49,2026-09-18 03:23:49,15366.26,Transfer,Online,Online,State Bank of India,af0f340087298cd5,2f4c0271113a9e6e,NONE,Dhanbad,Dhanbad,Jharkhand,23.805064,86.437907,0,None,0,DEV_7235,103.93.24.100,1,55.6,19916.69
TXN_20260918_056729,UTR20260918496449,2026-09-18,03:24:05,2026-09-18 03:24:05,23372.7,Transfer,UPI,UPI,ICICI Bank,e0488b945f4c0cc3,91ad9bd762571449,NONE,Agra,Agra,Uttar Pradesh,27.177764,78.007324,1,ATM Skimming,2,DEV_MULE_746,182.87.114.114,2,8.3,2726.81
TXN_20260918_045339,UTR20260918469554,2026-09-18,03:25:57,2026-09-18 03:25:57,48867.01,Transfer,Branch,Branch,HDFC Bank,e45fb6b0565b2230,12a72d8ed6cabddb,NONE,Alwar,Alwar,Rajasthan,27.547144,76.620988,0,None,0,DEV_2466,103.226.32.26,1,100.1,7876.33
TXN_20260918_035064,UTR20260918725934,2026-09-18,03:29:23,2026-09-18 03:29:23,1028.71,Transfer,UPI,UPI,State Bank of India,25a440ec0db3eceb,cce5609b843e75d6,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.243397,87.849231,0,None,0,DEV_6592,103.67.241.157,2,98.5,24196.53
TXN_20260918_005488,UTR20260918956126,2026-09-18,03:38:40,2026-09-18 03:38:40,5042.51,Transfer,Online,Online,Bank of Baroda,876f49171fc50708,93d4262f62860504,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.265956,87.864204,0,None,0,DEV_5564,103.180.173.67,1,55.6,1708.34
TXN_20260918_022555,UTR20260918175536,2026-09-18,03:42:54,2026-09-18 03:42:54,2995.47,Credit,Online,Online,Punjab National Bank,854ba345aebd5013,4d9feeed6b00e3bf,NONE,Nalanda,Nalanda,Bihar,25.132171,85.43848,0,None,0,DEV_2363,103.93.61.183,2,72.3,3281.74
TXN_20260918_055482,UTR20260918194950,2026-09-18,03:44:47,2026-09-18 03:44:47,40000.0,Debit,ATM,ATM,State Bank of India,955103e29d269920,f145ec6cb0917c0d,ATM_BHA_0035,Bharatpur,Bharatpur,Rajasthan,27.189428,77.495506,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0035,10.24.98.33,1,67.1,671.24
TXN_20260918_056730,UTR20260918216709,2026-09-18,03:54:05,2026-09-18 03:54:05,20000.0,Debit,ATM,ATM,ICICI Bank,91ad9bd762571449,f145ec6cb0917c0d,ATM_AGR_0056,Agra,Agra,Uttar Pradesh,27.194085,77.989926,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0056,10.24.190.13,2,32.5,1611.17
TXN_20260918_008762,UTR20260918497846,2026-09-18,04:04:28,2026-09-18 04:04:28,5000.0,Debit,ATM,ATM,State Bank of India,0fefca7685a32d6c,349307a529628962,ATM_AGR_0570,Agra,Agra,Uttar Pradesh,27.104442,77.998049,0,None,0,DEV_7526,103.209.173.138,1,24.0,7314.96
TXN_20260918_047576,UTR20260918800775,2026-09-18,04:05:54,2026-09-18 04:05:54,467.82,Credit,Online,Online,Punjab National Bank,06a91721809f933d,804467e47ebde8ca,NONE,Deoghar,Deoghar,Jharkhand,24.494099,86.715499,0,None,0,DEV_1432,103.245.9.80,1,16.0,7847.73
TXN_20260918_051151,UTR20260918875216,2026-09-18,04:10:55,2026-09-18 04:10:55,15000.0,Transfer,UPI,UPI,Punjab National Bank,a2aeaa60f3b83314,a3c1526f1d00fe59,NONE,Alwar,Alwar,Rajasthan,27.556487,76.635593,1,Investment / Task Scam,1,DEV_MULE_847,182.71.243.124,3,50.5,380.28
TXN_20260918_051152,UTR20260918550563,2026-09-18,04:14:55,2026-09-18 04:14:55,10552.22,Transfer,UPI,UPI,Punjab National Bank,a3c1526f1d00fe59,ebc8d7c965b75349,NONE,Alwar,Alwar,Rajasthan,27.545018,76.632909,1,Investment / Task Scam,2,DEV_MULE_611,182.136.105.229,2,39.5,4470.85
TXN_20260918_052804,UTR20260918905205,2026-09-18,04:19:33,2026-09-18 04:19:33,15000.0,Transfer,UPI,UPI,Bank of Baroda,557bd0c8be30fa0d,846004e62e93e468,NONE,Kolkata,Kolkata,West Bengal,22.572733,88.378004,1,Card Cloning,1,DEV_MULE_490,182.227.114.42,3,17.5,10567.58
TXN_20260918_052805,UTR20260918380858,2026-09-18,04:25:33,2026-09-18 04:25:33,12869.68,Transfer,UPI,UPI,Bank of Baroda,846004e62e93e468,2423cfe541595be2,NONE,Kolkata,Kolkata,West Bengal,22.580202,88.364483,1,Card Cloning,2,DEV_MULE_917,182.10.81.179,2,11.4,19271.18
TXN_20260918_033066,UTR20260918836609,2026-09-18,04:34:47,2026-09-18 04:34:47,1452.73,Debit,UPI,UPI,ICICI Bank,c95c53a2f4f2982c,cd33acb3ff646622,NONE,Patna,Patna,Bihar,25.619318,85.132984,0,None,0,DEV_2420,103.84.61.44,1,15.2,4388.04
TXN_20260918_045084,UTR20260918406375,2026-09-18,04:40:17,2026-09-18 04:40:17,276.63,Transfer,UPI,UPI,HDFC Bank,7f9b06f991c42706,5349c75372439dbc,NONE,Kaman,Bharatpur,Rajasthan,27.659712,77.320847,0,None,0,DEV_5790,103.231.124.112,1,37.2,5182.87
TXN_20260918_014540,UTR20260918687703,2026-09-18,04:49:40,2026-09-18 04:49:40,357.58,Credit,UPI,UPI,Punjab National Bank,cb1521472881a5c7,a76fdeaa4ee212c7,NONE,Kolkata,Kolkata,West Bengal,22.550747,88.384327,0,None,0,DEV_8672,103.239.95.168,1,134.8,682.25
TXN_20260918_055423,UTR20260918967805,2026-09-18,04:53:17,2026-09-18 04:53:17,75000.0,Transfer,UPI,UPI,Bank of Baroda,a523c83a08cbe529,1b3a22363bda626d,NONE,Punahana,Nuh,Haryana,27.865213,77.206632,1,Unauthorized ATM Cash-Out,1,DEV_MULE_956,182.158.101.204,3,20.5,801.4
TXN_20260918_051153,UTR20260918330939,2026-09-18,04:55:55,2026-09-18 04:55:55,50000.0,Debit,ATM,ATM,Punjab National Bank,ebc8d7c965b75349,f145ec6cb0917c0d,ATM_ALW_0316,Alwar,Alwar,Rajasthan,27.535251,76.603953,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0316,10.24.124.242,2,39.6,10308.56
TXN_20260918_008765,UTR20260918467993,2026-09-18,04:56:12,2026-09-18 04:56:12,500.0,Debit,ATM,ATM,State Bank of India,6dd0ed997839c2d4,68699238842aa788,ATM_PAT_0203,Patna,Patna,Bihar,25.612537,85.183932,0,None,0,DEV_7425,103.131.181.158,1,14.8,10381.13
TXN_20260918_010493,UTR20260918176249,2026-09-18,04:56:19,2026-09-18 04:56:19,1045.39,Transfer,Online,Online,HDFC Bank,8ebec8784210779f,5d4d5c5ab59c687b,NONE,Delhi,Central Delhi,Delhi,28.59428,77.207776,0,None,0,DEV_5909,103.227.56.190,1,32.6,10846.78
TXN_20260918_045498,UTR20260918334172,2026-09-18,04:57:51,2026-09-18 04:57:51,3361.18,Debit,Online,Online,ICICI Bank,42f4fa940eb5eda3,b0b163c0f648acdd,NONE,Alwar,Alwar,Rajasthan,27.53798,76.62156,0,None,0,DEV_6098,103.183.111.10,1,38.9,11278.26
TXN_20260918_052806,UTR20260918300011,2026-09-18,04:58:33,2026-09-18 04:58:33,35000.0,Debit,ATM,ATM,Bank of Baroda,2423cfe541595be2,f145ec6cb0917c0d,ATM_KOL_0452,Kolkata,Kolkata,West Bengal,22.597392,88.369374,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0452,10.24.61.128,1,114.3,1575.57
TXN_20260918_028383,UTR20260918358092,2026-09-18,05:06:47,2026-09-18 05:06:47,837.73,Debit,UPI,UPI,Punjab National Bank,c35587b542400a0a,a3960c57ec8e21ab,NONE,Dhanbad,Dhanbad,Jharkhand,23.759867,86.456202,0,None,0,DEV_6353,103.198.83.69,1,37.2,4912.6
TXN_20260918_036077,UTR20260918940232,2026-09-18,05:07:26,2026-09-18 05:07:26,1000.0,Debit,ATM,ATM,State Bank of India,15c2a8628e60d996,e0215dba975ec0b3,ATM_KOL_0024,Kolkata,Kolkata,West Bengal,22.578453,88.375139,0,None,0,DEV_7232,103.140.187.182,1,48.2,6979.19
TXN_20260918_024948,UTR20260918441138,2026-09-18,05:08:14,2026-09-18 05:08:14,10000.0,Debit,ATM,ATM,Kotak Mahindra Bank,240c3e53496e4007,0ec92c72e75f2525,ATM_PAT_0057,Patna,Patna,Bihar,25.609222,85.153216,0,None,0,DEV_9017,103.225.127.48,1,21.4,20898.05
TXN_20260918_055424,UTR20260918845359,2026-09-18,05:09:17,2026-09-18 05:09:17,57814.35,Transfer,UPI,UPI,Bank of Baroda,1b3a22363bda626d,5aee8bb5189151ae,NONE,Punahana,Nuh,Haryana,27.892614,77.207925,1,Unauthorized ATM Cash-Out,2,DEV_MULE_974,182.115.14.215,2,25.8,5698.94
TXN_20260918_055425,UTR20260918789022,2026-09-18,05:15:17,2026-09-18 05:15:17,40000.0,Debit,ATM,ATM,Bank of Baroda,5aee8bb5189151ae,f145ec6cb0917c0d,ATM_PUN_0542,Punahana,Nuh,Haryana,27.890058,77.186866,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0542,10.24.6.130,2,34.9,1950.52
TXN_20260918_035319,UTR20260918693960,2026-09-18,05:17:57,2026-09-18 05:17:57,3301.2,Debit,POS/Card,POS/Card,Union Bank of India,03e6a2fd59c1e6bf,74c83a1f687b5b1f,NONE,Patna,Patna,Bihar,25.590316,85.105605,0,None,0,DEV_1913,103.172.29.94,1,59.6,3549.8
TXN_20260918_052057,UTR20260918816321,2026-09-18,05:39:10,2026-09-18 05:39:10,49000.0,Transfer,UPI,UPI,Bank of Baroda,971f0518d4658f71,a7d60c9204d9b8a4,NONE,Bharatpur,Bharatpur,Rajasthan,27.19646,77.493216,1,Card Cloning,1,DEV_MULE_859,182.208.14.93,3,53.5,4811.66
TXN_20260918_027817,UTR20260918197597,2026-09-18,05:40:42,2026-09-18 05:40:42,1723.73,Transfer,UPI,UPI,IndusInd Bank,c5460a91836949fa,d5a7a771f646a605,NONE,Jaipur,Jaipur,Rajasthan,26.90797,75.776775,0,None,0,DEV_6438,103.28.225.96,1,23.3,16788.61
TXN_20260918_052058,UTR20260918739252,2026-09-18,05:48:10,2026-09-18 05:48:10,35763.88,Transfer,UPI,UPI,Bank of Baroda,a7d60c9204d9b8a4,4efa290b100804e7,NONE,Bharatpur,Bharatpur,Rajasthan,27.219048,77.498907,1,Card Cloning,2,DEV_MULE_656,182.91.241.153,2,28.3,2802.76
TXN_20260918_058015,UTR20260918827660,2026-09-18,05:50:52,2026-09-18 05:50:52,95000.0,Transfer,UPI,UPI,HDFC Bank,e9f9e6c34620d17c,de0e0adf38e633c1,NONE,Deoghar,Deoghar,Jharkhand,24.482045,86.700236,1,UPI Phishing & Impersonation,1,DEV_MULE_962,182.227.248.219,3,16.1,4382.12
TXN_20260918_042505,UTR20260918944890,2026-09-18,05:56:55,2026-09-18 05:56:55,512.79,Debit,Online,Online,Punjab National Bank,39560f8f3d4bdf15,c055549d541786d4,NONE,Gurgaon/Gurugram,Gurugram,Haryana,28.468691,77.041981,0,None,0,DEV_5113,103.66.178.213,1,17.3,7576.61
TXN_20260918_030338,UTR20260918135081,2026-09-18,06:03:16,2026-09-18 06:03:16,1435.81,Debit,UPI,UPI,Kotak Mahindra Bank,a2d97b13b6ed30ec,8ade50d4a7a74eeb,NONE,Patna,Patna,Bihar,25.618027,85.116011,0,None,0,DEV_8707,103.228.90.4,1,29.8,2304.98
TXN_20260918_036953,UTR20260918881319,2026-09-18,06:07:01,2026-09-18 06:07:01,347.18,Transfer,Online,Online,State Bank of India,2e26eba3d1d8c313,d6c4767f9f0be84d,NONE,Patna,Patna,Bihar,25.577748,85.163957,0,None,0,DEV_6146,103.194.131.203,1,10.9,19255.14
TXN_20260918_058016,UTR20260918369534,2026-09-18,06:09:52,2026-09-18 06:09:52,87829.11,Transfer,UPI,UPI,HDFC Bank,de0e0adf38e633c1,5aee8bb5189151ae,NONE,Deoghar,Deoghar,Jharkhand,24.482761,86.691586,1,UPI Phishing & Impersonation,2,DEV_MULE_201,182.39.100.66,2,10.5,2876.54
TXN_20260918_052059,UTR20260918974486,2026-09-18,06:16:10,2026-09-18 06:16:10,20000.0,Debit,ATM,ATM,Bank of Baroda,4efa290b100804e7,f145ec6cb0917c0d,ATM_BHA_0240,Bharatpur,Bharatpur,Rajasthan,27.205779,77.480172,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0240,10.24.177.221,2,95.7,2089.37
TXN_20260918_058017,UTR20260918236299,2026-09-18,06:33:52,2026-09-18 06:33:52,10000.0,Debit,ATM,ATM,HDFC Bank,5aee8bb5189151ae,f145ec6cb0917c0d,ATM_DEO_0537,Deoghar,Deoghar,Jharkhand,24.462004,86.697315,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0537,10.24.209.73,3,20.9,528.77
TXN_20260918_000823,UTR20260918914309,2026-09-18,06:34:39,2026-09-18 06:34:39,4090.6,Credit,Online,Online,State Bank of India,a19cb15342868c10,d961cb994e0fff24,NONE,Delhi,Central Delhi,Delhi,28.605942,77.211222,0,None,0,DEV_5856,103.65.9.242,1,34.6,19350.51
TXN_20260918_012000,UTR20260918604344,2026-09-18,06:41:12,2026-09-18 06:41:12,5000.0,Debit,ATM,ATM,Kotak Mahindra Bank,390a225a341ed4c3,23f6360b5c3c6bf7,ATM_BHA_0122,Bharatpur,Bharatpur,Rajasthan,27.146784,77.498622,0,None,0,DEV_6476,103.69.189.198,1,178.3,18854.83
TXN_20260918_023617,UTR20260918157718,2026-09-18,06:49:51,2026-09-18 06:49:51,1035.35,Credit,UPI,UPI,Canara Bank,3c37b719b64c10e7,d692cd86815dd559,NONE,Delhi,Central Delhi,Delhi,28.617573,77.229189,0,None,0,DEV_6198,103.22.202.159,1,143.0,15094.64
TXN_20260918_003509,UTR20260918620778,2026-09-18,06:50:13,2026-09-18 06:50:13,1102.58,Credit,UPI,UPI,State Bank of India,a4691aa261b2cfbd,1398edbd7bdc3d71,NONE,Delhi,Central Delhi,Delhi,28.621454,77.211367,0,None,0,DEV_1779,103.76.27.22,1,52.0,8379.64
TXN_20260918_036062,UTR20260918944329,2026-09-18,06:53:34,2026-09-18 06:53:34,3609.0,Transfer,POS/Card,POS/Card,Punjab National Bank,bcebfc40c6b83012,29fa18c348d8524a,NONE,Kolkata,Kolkata,West Bengal,22.588405,88.361955,0,None,0,DEV_3150,103.30.12.161,1,59.4,4211.08
TXN_20260918_014733,UTR20260918193708,2026-09-18,06:58:26,2026-09-18 06:58:26,419.89,Transfer,Online,Online,Punjab National Bank,6c674a69732d42e7,c06e01f9d7c94a45,NONE,Alwar,Alwar,Rajasthan,27.579854,76.62791,0,None,0,DEV_1553,103.231.127.231,1,30.9,20972.67
TXN_20260918_036837,UTR20260918475679,2026-09-18,07:07:51,2026-09-18 07:07:51,1174.1,Debit,POS/Card,POS/Card,Bank of Baroda,890566cddae635c0,0a7036181465c8c9,NONE,Delhi,Central Delhi,Delhi,28.604904,77.173474,0,None,0,DEV_8655,103.111.204.80,1,55.9,3562.7
TXN_20260918_020948,UTR20260918969834,2026-09-18,07:10:02,2026-09-18 07:10:02,8000.0,Debit,ATM,ATM,State Bank of India,45946eef68176f6c,2d17263af352cfe3,ATM_DHA_0148,Dhanbad,Dhanbad,Jharkhand,23.773585,86.446637,0,None,0,DEV_9202,103.155.65.176,1,14.5,3553.61
TXN_20260918_039002,UTR20260918938338,2026-09-18,07:10:02,2026-09-18 07:10:02,3620.25,Debit,Online,Online,HDFC Bank,9561b67d2144eb94,788c3ba7db8913ae,NONE,Kolkata,Kolkata,West Bengal,22.521403,88.365287,0,None,0,DEV_7124,103.62.118.238,1,34.7,4805.1
TXN_20260918_011553,UTR20260918988510,2026-09-18,07:14:32,2026-09-18 07:14:32,696.9,Transfer,UPI,UPI,Bank of Baroda,6a6eda02e29238b1,b42ad63027d814b9,NONE,Dumka,Dumka,Jharkhand,24.28862,87.240621,0,None,0,DEV_8890,103.51.193.125,1,12.4,94305.65
TXN_20260918_043398,UTR20260918560855,2026-09-18,07:17:10,2026-09-18 07:17:10,3578.61,Debit,Online,Online,Punjab National Bank,348f06f302d9332a,0822a7718ed3c1ee,NONE,Alwar,Alwar,Rajasthan,27.534235,76.633654,0,None,0,DEV_1142,103.64.175.216,1,70.3,14209.24
TXN_20260918_011910,UTR20260918448135,2026-09-18,07:26:09,2026-09-18 07:26:09,2000.0,Debit,ATM,ATM,State Bank of India,3dda6e53fd2a6c7f,c13cf1cef88d64cc,ATM_DEO_0537,Deoghar,Deoghar,Jharkhand,24.462004,86.697315,0,None,0,DEV_8246,103.177.45.10,1,19.4,9922.22
