Transaction_ID,Transaction_Reference,Transaction_Date,Transaction_Time,prediction_timestamp,Transaction_Amount,Transaction_Type,Payment_Mode,Channel,Bank_Name,sourceHashedAccNo,destinationHashedAccNo,ATM_ID,City,District,State,Latitude,Longitude,Is_Fraud,Fraud_Type,Mule_Chain_Hop,DeviceID,IP_Address,LoginAttempts,TransactionDuration,AccountBalance,ATM_Type,ATM_Onsite_Offsite,ATM_Indoor_Outdoor,ATM_Operating_Status,CCTV_Available,Security_Guard_Present,Shutter_Lock_Present,Location_Type,Urban_Rural,Complaint_Count_7D,Complaint_Count_30D,Complaint_Count_90D,Fraud_Count_7D,Fraud_Count_30D,Fraud_Count_90D,Total_Loss_7D,Total_Loss_30D,Total_Loss_90D,Average_Loss_30D,Withdrawal_Count_7D,Withdrawal_Count_30D,Withdrawal_Amount_30D,ATM_Fraud_Count_30D,Location_Fraud_Count_30D,Local_Fraud_Density,Nearby_ATM_Count,Average_Withdrawal_Amount_30D,Transaction_Velocity_1H,Transaction_Velocity_6H,Transaction_Velocity_24H,Withdrawal_Velocity_24H,future_cashout,future_withdrawal_volume
TXN_20260724_025527,UTR20260724116023,2026-07-24,18:35:13,2026-07-24 18:35:13,1224.74,Transfer,UPI,UPI,State Bank of India,a314989748c24407,b2f91c1f7114e544,NONE,Dhanbad,Dhanbad,Jharkhand,23.825373,86.433356,0,,0,DEV_1555,103.98.98.226,1,18.4,2755.33,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,607,2532,4689,607,2532,4689,25640850.41,105086268.14,194161992.57,41503.27,961,4213,37722500.0,2532,2532,0.6009,12,8953.83,3,11,16,0,0,0.0
TXN_20260724_052872,UTR20260724749667,2026-07-24,18:37:04,2026-07-24 18:37:04,10000.0,Debit,ATM,ATM,HDFC Bank,ef60130866656956,f145ec6cb0917c0d,ATM_AGR_0344,Agra,Agra,Uttar Pradesh,27.098455,78.026327,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0344,10.24.83.130,1,47.2,747.37,Bank-Owned,Offsite,Outdoor,Active,True,False,True,Bus_Stand,Semi-Urban,607,2532,4689,607,2532,4689,25640850.41,105086268.14,194161992.57,41503.27,961,4212,37717500.0,2532,2532,0.601,12,8954.77,0,1,1,1,0,0.0
TXN_20260724_044458,UTR20260724274734,2026-07-24,18:37:43,2026-07-24 18:37:43,5000.0,Debit,ATM,ATM,HDFC Bank,9b4105ef4711dd3e,a030685fad4cf97d,ATM_BAR_0323,Bardhaman,Purba Bardhaman,West Bengal,23.274419,87.875458,0,,0,DEV_4871,103.108.9.106,1,49.2,33231.07,Bank-Owned,Offsite,Indoor,Active,True,True,False,Commercial_Area,Urban,608,2533,4690,608,2533,4690,25650850.41,105096268.14,194171992.57,41490.83,962,4213,37727500.0,2533,2533,0.6011,12,8955.02,0,0,0,0,0,0.0
TXN_20260724_020900,UTR20260724802021,2026-07-24,18:38:37,2026-07-24 18:38:37,10000.0,Debit,ATM,ATM,State Bank of India,c64b994aad929eeb,aa3c3c22bd9078f5,ATM_DHA_0568,Dhanbad,Dhanbad,Jharkhand,23.809662,86.415765,0,,0,DEV_1404,103.217.44.195,1,28.5,86554.99,Brown-Label,Offsite,Indoor,Active,True,False,False,Market,Semi-Urban,608,2533,4690,608,2533,4690,25650850.41,105096268.14,194171992.57,41490.83,963,4214,37732500.0,2533,2533,0.6009,12,8954.08,0,0,0,0,0,0.0
TXN_20260724_014232,UTR20260724612045,2026-07-24,18:44:22,2026-07-24 18:44:22,184.42,Transfer,UPI,UPI,State Bank of India,2fb78999efb8424a,fc1f5340980b1fcf,NONE,Kolkata,Kolkata,West Bengal,22.554163,88.398656,0,,0,DEV_8988,103.27.131.57,1,45.2,4725.6,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2532,4690,606,2532,4690,25573248.3,105047268.14,194171992.57,41487.86,963,4214,37734500.0,2532,2532,0.6007,12,8954.56,6,19,50,0,0,0.0
TXN_20260724_009746,UTR20260724695025,2026-07-24,18:44:34,2026-07-24 18:44:34,214.7,Transfer,POS/Card,POS/Card,ICICI Bank,7258624279807782,97e69126c9e1cf75,NONE,Deoghar,Deoghar,Jharkhand,24.470131,86.678187,0,,0,DEV_8860,103.181.231.18,1,27.5,2435.24,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2532,4690,606,2532,4690,25573248.3,105047268.14,194171992.57,41487.86,963,4214,37734500.0,2532,2532,0.6007,12,8954.56,0,2,10,0,0,0.0
TXN_20260724_026027,UTR20260724124045,2026-07-24,18:47:02,2026-07-24 18:47:02,2553.75,Transfer,Online,Online,HDFC Bank,7890d0baffc08321,9ca605b8441b5998,NONE,Bardhaman,Purba Bardhaman,West Bengal,23.223917,87.875241,0,,0,DEV_2678,103.198.4.38,2,15.9,28223.62,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2531,4690,606,2531,4690,25573248.3,105007384.52,194171992.57,41488.5,961,4214,37734500.0,2531,2531,0.6005,12,8954.56,0,5,11,0,0,0.0
TXN_20260724_046425,UTR20260724321390,2026-07-24,18:48:08,2026-07-24 18:48:08,1590.53,Credit,Online,Online,State Bank of India,0288c6bb9ce3b583,713e1f5a538beab3,NONE,Deoghar,Deoghar,Jharkhand,24.489569,86.67054,0,,0,DEV_4581,103.55.232.183,1,13.7,7213.54,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2531,4690,606,2531,4690,25573248.3,105007384.52,194171992.57,41488.5,961,4214,37734500.0,2531,2531,0.6005,12,8954.56,1,3,11,0,0,0.0
TXN_20260724_050634,UTR20260724561607,2026-07-24,18:48:24,2026-07-24 18:48:24,45000.0,Debit,ATM,ATM,Bank of Baroda,af4a2547b0f8c92d,f145ec6cb0917c0d,ATM_ALW_0202,Alwar,Alwar,Rajasthan,27.52519,76.628599,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0202,10.24.45.198,1,45.7,979.0,Bank-Owned,Offsite,Indoor,Active,True,False,True,Airport,Urban,606,2531,4690,606,2531,4690,25573248.3,105007384.52,194171992.57,41488.5,961,4214,37734500.0,2531,2531,0.6005,12,8954.56,0,0,0,0,0,0.0
TXN_20260724_017739,UTR20260724413865,2026-07-24,18:48:31,2026-07-24 18:48:31,2000.0,Debit,ATM,ATM,Union Bank of India,0b8f9b9d0ea5f487,1c460c149c3bf0d4,ATM_PAT_0295,Patna,Patna,Bihar,25.585894,85.118023,0,,0,DEV_1923,103.170.107.124,1,28.4,2230.29,Bank-Owned,Offsite,Indoor,Active,True,True,True,Market,Semi-Urban,607,2532,4691,607,2532,4691,25618248.3,105052384.52,194216992.57,41489.88,962,4215,37779500.0,2532,2532,0.6006,12,8963.11,0,0,0,0,0,0.0
TXN_20260724_014297,UTR20260724890249,2026-07-24,18:50:37,2026-07-24 18:50:37,3000.0,Debit,ATM,ATM,ICICI Bank,09d628f4a70ad6ec,61146ea209865988,ATM_PAT_0546,Patna,Patna,Bihar,25.674856,85.080052,0,,0,DEV_7474,103.85.41.181,1,67.2,4127.2,Bank-Owned,Offsite,Outdoor,Active,True,True,True,Bus_Stand,Semi-Urban,607,2532,4691,607,2532,4691,25618248.3,105052384.52,194216992.57,41489.88,963,4216,37781500.0,2532,2532,0.6004,12,8961.46,0,0,0,0,0,0.0
TXN_20260724_041654,UTR20260724581820,2026-07-24,18:52:17,2026-07-24 18:52:17,5578.13,Credit,UPI,UPI,IndusInd Bank,574892a49fc476a5,2f77605db69b6fc1,NONE,Nalanda,Nalanda,Bihar,25.125931,85.399508,0,,0,DEV_9866,103.120.133.159,1,90.6,3900.48,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,607,2531,4691,607,2531,4691,25618248.3,105007384.52,194216992.57,41488.5,963,4216,37739500.0,2531,2531,0.6002,12,8951.49,0,3,14,0,0,0.0
TXN_20260724_035609,UTR20260724558531,2026-07-24,18:53:08,2026-07-24 18:53:08,3855.87,Credit,Online,Online,Punjab National Bank,7400132349a9c9a8,be21808a2e586328,NONE,Kolkata,Kolkata,West Bengal,22.595463,88.400131,0,,0,DEV_7987,103.225.170.183,1,31.7,2060.95,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,607,2531,4691,607,2531,4691,25618248.3,105007384.52,194216992.57,41488.5,963,4216,37739500.0,2531,2531,0.6002,12,8951.49,4,20,51,0,0,0.0
TXN_20260724_001831,UTR20260724811640,2026-07-24,18:53:50,2026-07-24 18:53:50,790.65,Transfer,POS/Card,POS/Card,Bank of Baroda,c9fbba8657f6bfdd,5aabac782504d732,NONE,Alwar,Alwar,Rajasthan,27.554716,76.643629,0,,0,DEV_5622,103.15.128.122,1,35.8,6997.01,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,607,2531,4691,607,2531,4691,25618248.3,105007384.52,194216992.57,41488.5,963,4216,37739500.0,2531,2531,0.6002,12,8951.49,3,16,60,0,0,0.0
TXN_20260724_019971,UTR20260724588774,2026-07-24,18:58:06,2026-07-24 18:58:06,5151.85,Transfer,Online,Online,Punjab National Bank,cc79f3385bf6d85c,3266bdeadf001b70,NONE,Punahana,Nuh,Haryana,27.858518,77.16689,0,,0,DEV_7223,103.149.94.218,1,15.9,13583.0,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2531,4691,606,2531,4691,25598248.3,105007384.52,194216992.57,41488.5,962,4215,37737500.0,2531,2531,0.6003,12,8953.14,0,5,11,0,0,0.0
TXN_20260724_051672,UTR20260724889968,2026-07-24,19:00:22,2026-07-24 19:00:22,40000.0,Debit,ATM,ATM,Axis Bank,3117e211d20c735e,f145ec6cb0917c0d,ATM_DEL_0041,Delhi,Central Delhi,Delhi,28.645774,77.210281,1,Unauthorized ATM Cash-Out,3,DEV_ATM_0041,10.24.126.242,3,71.8,428.63,Brown-Label,Onsite,Indoor,Active,True,True,True,Market,Semi-Urban,606,2531,4691,606,2531,4691,25598248.3,105007384.52,194216992.57,41488.5,961,4215,37737500.0,2531,2531,0.6003,12,8953.14,0,0,0,0,0,0.0
TXN_20260724_030263,UTR20260724952314,2026-07-24,19:01:37,2026-07-24 19:01:37,2000.0,Debit,ATM,ATM,State Bank of India,bbf6d4daff6684b1,e9ac993cccf5c5d8,ATM_DEL_0594,Delhi,Central Delhi,Delhi,28.628906,77.213566,0,,0,DEV_6588,103.52.226.49,1,56.6,1551.36,Bank-Owned,Offsite,Indoor,Active,True,False,True,Shopping_Mall,Urban,607,2532,4692,607,2532,4692,25638248.3,105047384.52,194256992.57,41487.91,962,4216,37777500.0,2532,2532,0.6004,12,8960.51,0,0,0,0,0,0.0
TXN_20260724_026089,UTR20260724332113,2026-07-24,19:10:25,2026-07-24 19:10:25,3008.09,Transfer,UPI,UPI,HDFC Bank,c5fc213fbdc4201d,21e0771c6fe88b9f,NONE,Dumka,Dumka,Jharkhand,24.250121,87.226628,0,,0,DEV_8889,103.130.200.248,1,58.8,4889.99,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,606,2531,4692,606,2531,4692,25563248.3,105022384.52,194256992.57,41494.42,961,4217,37779500.0,2531,2531,0.6,12,8958.86,0,2,8,0,0,0.0
TXN_20260724_007370,UTR20260724700888,2026-07-24,19:14:08,2026-07-24 19:14:08,2111.7,Transfer,UPI,UPI,Kotak Mahindra Bank,dccfbb68c4752cb9,1e40130546c5ca2e,NONE,Alwar,Alwar,Rajasthan,27.545084,76.64464,0,,0,DEV_6319,103.42.24.92,1,60.5,3917.27,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,605,2531,4692,605,2531,4692,25499868.3,105022384.52,194256992.57,41494.42,961,4217,37779500.0,2531,2531,0.6,12,8958.86,2,16,60,0,0,0.0
TXN_20260724_015312,UTR20260724171376,2026-07-24,19:14:13,2026-07-24 19:14:13,1050.36,Credit,UPI,UPI,ICICI Bank,901b64c4fc224227,8a3e9a39c01dac69,NONE,Nalanda,Nalanda,Bihar,25.143263,85.480155,0,,0,DEV_9725,103.28.169.200,1,16.2,3527.63,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,605,2531,4692,605,2531,4692,25499868.3,105022384.52,194256992.57,41494.42,961,4217,37779500.0,2531,2531,0.6,12,8958.86,1,4,15,0,0,0.0
TXN_20260724_037716,UTR20260724837915,2026-07-24,19:16:24,2026-07-24 19:16:24,2000.0,Debit,ATM,ATM,State Bank of India,c5f330d42376ced2,38324dbbf4f9fec0,ATM_ALW_0278,Alwar,Alwar,Rajasthan,27.521336,76.695424,0,,0,DEV_5903,103.248.216.126,1,11.8,14879.28,Bank-Owned,Offsite,Indoor,Active,True,True,True,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,960,4217,37779500.0,2530,2530,0.5998,12,8958.86,1,1,2,2,0,0.0
TXN_20260724_030910,UTR20260724799755,2026-07-24,19:17:34,2026-07-24 19:17:34,16161.36,Credit,Online,Online,State Bank of India,7660ba3b9def230f,8877bac6654227d7,NONE,Punahana,Nuh,Haryana,27.885787,77.228659,0,,0,DEV_5074,103.105.48.19,1,49.2,3146.97,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,961,4218,37781500.0,2530,2530,0.5997,12,8957.21,1,6,12,0,0,0.0
TXN_20260724_045963,UTR20260724941272,2026-07-24,19:19:56,2026-07-24 19:19:56,4000.0,Debit,ATM,ATM,Punjab National Bank,98da0085366ca940,e7b64df07534326e,ATM_KAM_0491,Kaman,Bharatpur,Rajasthan,27.673188,77.285283,0,,0,DEV_4363,103.152.142.133,1,131.5,17573.27,Bank-Owned,Offsite,Indoor,Active,True,True,True,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,961,4218,37781500.0,2530,2530,0.5997,12,8957.21,0,0,0,0,0,8000.0
TXN_20260724_003767,UTR20260724966647,2026-07-24,19:20:13,2026-07-24 19:20:13,1838.26,Transfer,UPI,UPI,HDFC Bank,77dc323b6fbf7431,39b4d683864a1cf3,NONE,Delhi,Central Delhi,Delhi,28.668571,77.207835,0,,0,DEV_3983,103.228.23.34,1,30.3,12587.3,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,962,4219,37785500.0,2530,2530,0.5995,12,8956.03,4,25,62,0,0,0.0
TXN_20260724_036926,UTR20260724254924,2026-07-24,19:24:39,2026-07-24 19:24:39,1238.89,Credit,Online,Online,State Bank of India,307b8d20d0e0a0fc,a766425b1511a826,NONE,Kolkata,Kolkata,West Bengal,22.575035,88.332972,0,,0,DEV_4675,103.52.51.117,1,14.7,20369.76,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,961,4218,37781500.0,2530,2530,0.5997,12,8957.21,3,20,50,0,0,0.0
TXN_20260724_024043,UTR20260724924424,2026-07-24,19:35:48,2026-07-24 19:35:48,15000.0,Debit,ATM,ATM,State Bank of India,e4b13ca376382eb6,f44cdd01f27377eb,ATM_DEL_0297,Delhi,Central Delhi,Delhi,28.585334,77.254393,0,,0,DEV_2999,103.207.246.171,1,14.6,23598.14,Bank-Owned,Onsite,Indoor,Active,True,True,True,Shopping_Mall,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,958,4218,37781500.0,2530,2530,0.5997,12,8957.21,0,0,0,0,0,5000.0
TXN_20260724_009708,UTR20260724917053,2026-07-24,19:38:46,2026-07-24 19:38:46,3586.67,Transfer,Online,Online,Kotak Mahindra Bank,f2ef4b44a4617205,784f22b94fc0c3cd,NONE,Bharatpur,Bharatpur,Rajasthan,27.200731,77.495431,0,,0,DEV_5584,103.139.91.32,1,11.7,18240.27,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,959,4218,37795500.0,2530,2530,0.5997,12,8960.53,0,5,21,0,0,0.0
TXN_20260724_014160,UTR20260724674792,2026-07-24,19:40:16,2026-07-24 19:40:16,15634.06,Transfer,Online,Online,HDFC Bank,d015496fae22a151,0515a8c0f4abbf7a,NONE,Alwar,Alwar,Rajasthan,27.565799,76.610126,0,,0,DEV_2858,103.163.235.153,1,11.9,6714.25,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,604,2530,4692,604,2530,4692,25474868.3,105000486.66,194256992.57,41502.17,959,4218,37795500.0,2530,2530,0.5997,12,8960.53,2,14,59,0,0,0.0
TXN_20260724_021230,UTR20260724664619,2026-07-24,19:43:46,2026-07-24 19:43:46,1000.0,Debit,ATM,ATM,Canara Bank,04711b97c75a6f30,d25b5069bc326f49,ATM_BHA_0119,Bharatpur,Bharatpur,Rajasthan,27.199285,77.504636,0,,0,DEV_7444,103.44.104.124,1,41.0,7775.47,White-Label,Offsite,Indoor,Active,False,False,True,Railway_Station,Semi-Urban,603,2530,4692,603,2530,4692,25454868.3,105000486.66,194256992.57,41502.17,958,4218,37795500.0,2530,2530,0.5997,12,8960.53,0,0,0,0,0,0.0
TXN_20260724_017532,UTR20260724701101,2026-07-24,19:45:37,2026-07-24 19:45:37,417.02,Transfer,UPI,UPI,Canara Bank,b659f91a3622b553,b30d42f0e485bf1b,NONE,Alwar,Alwar,Rajasthan,27.576135,76.656471,0,,0,DEV_3794,103.171.102.6,1,38.3,1302.18,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2530,4692,603,2530,4692,25454868.3,105000486.66,194256992.57,41502.17,958,4219,37796500.0,2530,2530,0.5995,12,8958.64,3,15,58,0,0,0.0
TXN_20260724_037470,UTR20260724659280,2026-07-24,19:47:19,2026-07-24 19:47:19,438.31,Credit,UPI,UPI,Union Bank of India,6a16969d8309de98,41fc5cf3308e7297,NONE,Mathura,Mathura,Uttar Pradesh,27.492976,77.687445,0,,0,DEV_6943,103.101.243.217,1,43.1,9125.91,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2530,4692,603,2530,4692,25454868.3,105000486.66,194256992.57,41502.17,958,4219,37796500.0,2530,2530,0.5995,12,8958.64,0,6,18,0,0,0.0
TXN_20260724_028977,UTR20260724875195,2026-07-24,19:53:06,2026-07-24 19:53:06,10000.0,Debit,ATM,ATM,HDFC Bank,917dfc243325c5ce,182dbfb7c9c79687,ATM_PUN_0190,Punahana,Nuh,Haryana,27.808578,77.272593,0,,0,DEV_4532,103.131.112.2,1,42.1,7844.74,Brown-Label,Offsite,Outdoor,Active,True,True,True,Shopping_Mall,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4218,37786500.0,2529,2529,0.5994,12,8958.39,0,0,0,0,0,0.0
TXN_20260724_035044,UTR20260724736914,2026-07-24,19:55:45,2026-07-24 19:55:45,1064.1,Debit,UPI,UPI,State Bank of India,cd4878890584844a,8147e73e6b95317b,NONE,Jaipur,Jaipur,Rajasthan,26.872125,75.778927,0,,0,DEV_8456,103.169.249.156,1,11.4,13168.06,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,959,4219,37796500.0,2529,2529,0.5993,12,8958.64,0,5,16,0,0,0.0
TXN_20260724_025717,UTR20260724733799,2026-07-24,20:05:26,2026-07-24 20:05:26,14522.61,Debit,Online,Online,HDFC Bank,f696e6bd764604c0,5eb2f50d836115d6,NONE,Howrah,Howrah,West Bengal,22.578897,88.303352,0,,0,DEV_7469,103.61.40.29,1,15.3,5968.77,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4217,37789500.0,2529,2529,0.5996,12,8961.23,0,3,8,0,0,0.0
TXN_20260724_025628,UTR20260724705356,2026-07-24,20:08:29,2026-07-24 20:08:29,1000.0,Debit,ATM,ATM,State Bank of India,be011f41965c365d,8029a37254ebe174,ATM_ALW_0181,Alwar,Alwar,Rajasthan,27.56696,76.611674,0,,0,DEV_4166,103.11.102.27,1,124.2,11754.13,Brown-Label,Onsite,Indoor,Active,True,True,True,Bus_Stand,Semi-Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4217,37789500.0,2529,2529,0.5996,12,8961.23,0,0,0,0,0,0.0
TXN_20260724_013071,UTR20260724407791,2026-07-24,20:12:44,2026-07-24 20:12:44,2297.69,Debit,Online,Online,Punjab National Bank,73f71d72ac65c626,56a17cca54826e56,NONE,Patna,Patna,Bihar,25.566702,85.145768,0,,0,DEV_4949,103.95.163.149,1,20.5,2061.03,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4218,37790500.0,2529,2529,0.5994,12,8959.34,0,10,30,0,0,0.0
TXN_20260724_013043,UTR20260724393975,2026-07-24,20:14:09,2026-07-24 20:14:09,4157.57,Debit,UPI,UPI,Axis Bank,47f45c9c2a3622b5,b4d627ac20b3c223,NONE,Punahana,Nuh,Haryana,27.883578,77.195716,0,,0,DEV_6029,103.116.229.134,1,20.7,39334.51,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4218,37790500.0,2529,2529,0.5994,12,8959.34,1,6,12,0,0,0.0
TXN_20260724_024996,UTR20260724293520,2026-07-24,20:18:26,2026-07-24 20:18:26,313.77,Transfer,UPI,UPI,Axis Bank,f619fa8fab356174,d76e078bb2068f5d,NONE,Delhi,Central Delhi,Delhi,28.624143,77.21198,0,,0,DEV_7054,103.78.73.114,1,63.2,19509.59,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,958,4218,37790500.0,2529,2529,0.5994,12,8959.34,1,19,61,0,0,0.0
TXN_20260724_042679,UTR20260724329913,2026-07-24,20:28:00,2026-07-24 20:28:00,10000.0,Debit,ATM,ATM,Kotak Mahindra Bank,960c62bb1600e105,9710ee10a9569b99,ATM_KAM_0272,Kaman,Bharatpur,Rajasthan,27.606672,77.261284,0,,0,DEV_2876,103.25.79.160,1,10.4,2596.37,Bank-Owned,Onsite,Outdoor,Active,True,True,True,Shopping_Mall,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4216,37787500.0,2529,2529,0.5997,12,8962.88,0,0,1,1,0,0.0
TXN_20260724_007022,UTR20260724183310,2026-07-24,20:32:19,2026-07-24 20:32:19,4000.0,Debit,ATM,ATM,Axis Bank,71c2866ab8611a14,d758fe3c87457b1e,ATM_JAI_0291,Jaipur,Jaipur,Rajasthan,26.949899,75.832467,0,,0,DEV_6401,103.189.190.1,1,21.4,9510.83,Bank-Owned,Onsite,Indoor,Active,True,True,False,Bus_Stand,Semi-Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,955,4216,37792500.0,2529,2529,0.5997,12,8964.07,0,0,0,0,0,0.0
TXN_20260724_045215,UTR20260724203164,2026-07-24,20:35:52,2026-07-24 20:35:52,2323.3,Transfer,UPI,UPI,HDFC Bank,1dde3879c3222ccb,980e824dc984a5dc,NONE,Dhanbad,Dhanbad,Jharkhand,23.803043,86.416049,0,,0,DEV_7500,103.130.239.4,1,10.6,12728.86,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4216,37795500.0,2529,2529,0.5997,12,8964.78,0,9,17,0,0,0.0
TXN_20260724_001462,UTR20260724239008,2026-07-24,20:38:47,2026-07-24 20:38:47,2415.6,Transfer,Online,Online,Punjab National Bank,be88ed4bb58c6940,74ba07c50dbf693d,NONE,Patna,Patna,Bihar,25.612321,85.125757,0,,0,DEV_8920,103.96.224.174,1,16.4,7430.45,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4216,37795500.0,2529,2529,0.5997,12,8964.78,1,10,31,0,0,0.0
TXN_20260724_012855,UTR20260724582243,2026-07-24,20:48:54,2026-07-24 20:48:54,2000.0,Debit,ATM,ATM,HDFC Bank,584097dfc9f8bc08,e17dd4f5e6854360,ATM_ALW_0298,Alwar,Alwar,Rajasthan,27.543121,76.654181,0,,0,DEV_5566,103.12.170.43,1,38.5,14865.1,Bank-Owned,Offsite,Outdoor,Active,True,True,True,Bus_Stand,Semi-Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4216,37795500.0,2529,2529,0.5997,12,8964.78,0,0,0,0,0,0.0
TXN_20260724_014622,UTR20260724101836,2026-07-24,20:57:53,2026-07-24 20:57:53,3912.32,Transfer,Online,Online,HDFC Bank,3faa5497cd55cf37,e99139f230fcb44e,NONE,Agra,Agra,Uttar Pradesh,27.154255,78.011594,0,,0,DEV_7975,103.122.107.173,1,27.8,28656.43,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4215,37790500.0,2529,2529,0.5999,12,8965.72,0,3,10,0,0,0.0
TXN_20260724_039685,UTR20260724191519,2026-07-24,21:00:00,2026-07-24 21:00:00,838.53,Debit,UPI,UPI,Kotak Mahindra Bank,6a48e3d17d3acfc8,5d484f567a223f2d,NONE,Howrah,Howrah,West Bengal,22.604122,88.216421,0,,0,DEV_7004,103.78.249.194,1,41.6,10301.1,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,956,4215,37790500.0,2529,2529,0.5999,12,8965.72,1,2,9,0,0,0.0
TXN_20260724_006525,UTR20260724947664,2026-07-24,21:13:11,2026-07-24 21:13:11,16235.15,Transfer,Online,Online,State Bank of India,812bf0d5db82c952,4440447a409d2f57,NONE,Kolkata,Kolkata,West Bengal,22.549459,88.376764,0,,0,DEV_3680,103.83.149.63,1,31.5,19516.69,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,955,4215,37790500.0,2529,2529,0.5999,12,8965.72,0,17,47,0,0,0.0
TXN_20260724_006639,UTR20260724931436,2026-07-24,21:19:16,2026-07-24 21:19:16,1119.89,Transfer,UPI,UPI,HDFC Bank,20c7510f6b8d4df8,e34de4aa61528350,NONE,Patna,Patna,Bihar,25.618661,85.111234,0,,0,DEV_3165,103.242.227.67,1,14.4,2526.17,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,955,4215,37790500.0,2529,2529,0.5999,12,8965.72,1,10,32,0,0,0.0
TXN_20260724_033485,UTR20260724710759,2026-07-24,21:21:42,2026-07-24 21:21:42,1409.04,Debit,Online,Online,Punjab National Bank,7f323e2b520408a4,4207d492a84d5d85,NONE,Nalanda,Nalanda,Bihar,25.146688,85.461154,0,,0,DEV_6583,103.48.46.239,1,26.4,16646.93,Online/Digital,,,Active,False,False,False,Commercial_Area,Urban,603,2529,4692,603,2529,4692,25454868.3,104990486.66,194256992.57,41514.63,955,4215,37790500.0,2529,2529,0.5999,12,8965.72,0,3,16,0,0,0.0
